,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
38,0.02597470283508301,0.009530764329736314,0.0008193492889404297,5.1431391513908224e-05,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 2}",0.5083148558758317,0.4393015521064303,0.5,0.5000000000000002,0.5311046511627907,0.4955454302976284,0.030511924600577965,310,0.464464196473192,0.4819376026272578,0.5000000000000001,0.5,0.537389770723104,0.4967583139647108,0.024226001915776715
39,0.019981956481933592,0.004938644782567482,0.0007840156555175781,2.8012955415489618e-05,0.1,"(25,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 3}",0.5036031042128605,0.4930709534368071,0.47159090909090906,0.5040697674418606,0.4584302325581395,0.48623436015204313,0.018139304465919305,336,0.4934854001570643,0.4860248447204969,0.5005321413367391,0.48472663139329797,0.5088536155202821,0.49472452662557603,0.009061317237112483
40,0.01963815689086914,0.00716619998759406,0.0008020401000976562,7.663931756058507e-05,0.1,"(25,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 4}",0.45842572062084275,0.5013858093126385,0.421590909090909,0.47151162790697687,0.4563953488372094,0.46193784637559454,0.025829998862643196,373,0.4897015777825373,0.4758870564717641,0.49095359727543647,0.4783774250440917,0.4878659611992946,0.4845571235546249,0.0061917272037016425
41,0.027901363372802735,0.010039312351649133,0.0007745742797851563,1.5612612690455193e-05,0.1,"(25,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 5}",0.5036031042128606,0.5507206208425721,0.44999999999999996,0.534593023255814,0.5058139534883721,0.5089792754749506,0.03443555740492064,246,0.5296815877775397,0.5602734347112157,0.5280970625798214,0.5194708994708994,0.5457671957671957,0.5366580360613344,0.01454663263938155
42,0.021290063858032227,0.009078906545075508,0.0007701396942138671,2.3464749093753466e-05,0.1,"(25,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 6}",0.429878048780488,0.3849778270509978,0.5272727272727272,0.46715116279069785,0.42151162790697677,0.44598254801069614,0.048313329030297954,377,0.44376026272578,0.47299564503462554,0.44816943380161783,0.46317460317460313,0.47437389770723093,0.46049476848877147,0.012554212157700004
43,0.020005416870117188,0.005131301930521547,0.0007480144500732422,7.531310448791011e-06,0.1,"(25,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 7}",0.46036585365853666,0.5692904656319291,0.5340909090909092,0.5212209302325583,0.5622093023255814,0.5293074590610752,0.03894698644638827,133,0.5188298707788962,0.5030698936246162,0.5340570455512985,0.5307760141093474,0.5416402116402116,0.525674607140874,0.01348342421500479
44,0.022388172149658204,0.006142206078007819,0.0007604122161865235,2.422623729501957e-05,0.1,"(25,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 8}",0.4891906873614193,0.57039911308204,0.45681818181818185,0.5808139534883722,0.40116279069767447,0.4998617382806266,0.067975711385569,290,0.4980366959377454,0.47745769972156776,0.5334184759472117,0.5110405643738977,0.560758377425044,0.5161423626810933,0.028772902264793312
45,0.026793193817138673,0.011013000790990933,0.00077056884765625,3.545341189811964e-05,0.1,"(25,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 9}",0.5485033259423506,0.4509423503325944,0.4704545454545454,0.5020348837209304,0.5119186046511628,0.4967361996105616,0.03400002491392412,302,0.5068001713429,0.579192546583851,0.5464027245636442,0.5230511463844797,0.5151675485008818,0.5341228274751513,0.026116997202313433
46,0.021734142303466798,0.006707369261185522,0.0007924556732177735,3.2916756683134074e-05,0.1,"(25,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 10}",0.51579822616408,0.5191241685144126,0.5295454545454545,0.4593023255813955,0.5441860465116279,0.513666087174312,0.028731563761124165,224,0.5051224387806097,0.5099414578425073,0.5336313324819072,0.5192592592592592,0.5492063492063491,0.5234321675141265,0.016143047946321286
47,0.024927711486816405,0.008221150695513494,0.0007965564727783203,4.080985126803382e-05,0.1,"(25,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 15}",0.522727272727273,0.48780487804878064,0.4988636363636364,0.4857558139534885,0.49912790697674425,0.4989169693040937,0.013189609558920333,294,0.4904512029699436,0.499303919468837,0.5102171136653896,0.5291358024691358,0.5071957671957672,0.5072607611538146,0.012908402324618106
