,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
132,0.03920245170593262,0.005938125198056822,0.0009749889373779297,6.169591067117413e-05,0.01,"(50,)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 60}",0.6126543209876542,0.5925925925925924,0.6689814814814815,0.49166666666666675,0.6125,0.5958457262233552,0.057845172943330435,82,0.6028079710144928,0.5654438405797102,0.5866330227743272,0.6413344943240454,0.5971362229102167,0.5986711103205585,0.024853976891412173
133,0.026789426803588867,0.004324001441724619,0.0007555484771728516,7.0533226345446e-06,0.01,"(25,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 2}",0.5717592592592591,0.5987654320987652,0.7569444444444443,0.5979166666666667,0.6395833333333335,0.6330482968628283,0.06577095056451168,49,0.6416601966873705,0.6257440476190477,0.6764363354037267,0.7197658668730651,0.642624484004128,0.6612461861174677,0.033603792287748444
134,0.03140263557434082,0.003971173901719528,0.0007612228393554688,1.1003889181582064e-05,0.01,"(25,)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 3}",0.5416666666666664,0.5586419753086417,0.5254629629629629,0.5083333333333334,0.5145833333333334,0.5298075561220876,0.01835032252145276,225,0.5250388198757764,0.5360054347826086,0.5344526397515529,0.5672890866873066,0.5491324819401445,0.5423836926074779,0.014630469535125564
135,0.021132993698120116,0.001632326009669792,0.0008358478546142579,8.023618014386743e-05,0.01,"(25,)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 4}",0.48765432098765404,0.48765432098765404,0.48765432098765427,0.48125000000000007,0.5000000000000001,0.4888357765030804,0.006088388693151916,366,0.48291925465838514,0.48291925465838514,0.48291925465838514,0.49845201238390097,0.4953560371517028,0.48851316270215184,0.006920709289300846
136,0.03102254867553711,0.0036139732489117093,0.0008461952209472656,0.00011000349035341195,0.01,"(25,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 5}",0.5856481481481479,0.5254629629629627,0.6396604938271605,0.48541666666666666,0.6083333333333335,0.5689885631329226,0.05599513813327661,122,0.5693581780538303,0.5943969979296067,0.562597049689441,0.6117776057791537,0.5602586429308566,0.5796776948765776,0.020111701112808262
137,0.029714250564575197,0.012781392365306489,0.0008011817932128906,3.682238916506652e-05,0.01,"(25,)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 6}",0.5748456790123455,0.5709876543209875,0.6489197530864197,0.5000000000000001,0.6645833333333334,0.5919039019899439,0.05940433391910235,90,0.6212150621118012,0.627426242236025,0.5900297619047619,0.6538635190918473,0.6009416924664603,0.6186952555621791,0.022164321971383082
138,0.03569817543029785,0.007335108561200915,0.0007722377777099609,2.4215159954056698e-05,0.01,"(25,)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 7}",0.550154320987654,0.5709876543209875,0.5424382716049382,0.49791666666666673,0.42500000000000004,0.5175129240138799,0.05187489573801564,249,0.5203804347826086,0.5314440993788819,0.49142727743271225,0.6138899638802889,0.4547052373581012,0.5223694025665185,0.052911574573844385
139,0.028668785095214845,0.0018688154952957187,0.0008034706115722656,4.4113236123423334e-05,0.01,"(25,)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 8}",0.4999999999999997,0.446759259259259,0.4999999999999999,0.4937500000000001,0.49791666666666673,0.4876540259188442,0.02062258271226245,370,0.5,0.4997412008281574,0.5036555383022774,0.515625,0.4994517543859649,0.5036946987032799,0.006158200110486508
140,0.026765155792236327,0.0019131438929695331,0.0007708549499511718,1.4408374669846999e-05,0.01,"(25,)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 9}",0.5416666666666664,0.5709876543209874,0.5979938271604938,0.48750000000000004,0.5208333333333334,0.5439478436371361,0.03839428848796025,187,0.5385610766045549,0.5495276915113871,0.5229360766045549,0.5563080495356036,0.5437790247678018,0.5422223838047804,0.011309849218202215
141,0.03299756050109863,0.008069946877065198,0.0007955551147460938,2.9905103831960488e-05,0.01,"(25,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 10}",0.5841049382716047,0.5709876543209874,0.5462962962962962,0.6020833333333334,0.5979166666666668,0.5802023581899298,0.020211722448952755,105,0.5950439958592133,0.5797748447204969,0.6064635093167702,0.5899606553147575,0.5370227038183695,0.5816531418059215,0.023913544630193455
142,0.015289878845214844,3.201371186090971e-05,0.0007594585418701172,8.396396953927828e-06,0.01,"(25,)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 15}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,305,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
143,0.016213703155517577,0.0004686772101310256,0.00088958740234375,0.00018190112016423183,0.01,"(25,)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 20}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,305,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
