,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
36,0.030159759521484374,0.003998965920423598,0.0006152153015136719,2.066504638926467e-05,0.001,"(25,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 2}",0.6766975308641974,0.7415123456790123,0.6875,0.5375000000000001,0.7687500000000002,0.6825038949082927,0.07981911528317703,1,0.7424624741200828,0.7247347308488613,0.5610442546583851,0.6738583591331269,0.7252644478844169,0.6854728533289747,0.0663175022812494
37,0.03405599594116211,0.004521671848117813,0.0006065845489501953,1.474298447747956e-05,0.001,"(25,)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 3}",0.5578703703703701,0.6365740740740738,0.6774691358024689,0.5687500000000001,0.76875,0.6417799730897245,0.07707818830386025,9,0.6517210144927535,0.6499741200828157,0.6388134057971016,0.6706172600619196,0.6327560629514963,0.6487763726772174,0.012984921322695662
38,0.025304651260375975,0.004061049263638724,0.0006468772888183593,4.889787780472086e-05,0.001,"(25,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 4}",0.520833333333333,0.4629629629629627,0.556327160493827,0.5166666666666667,0.5083333333333334,0.513026697825933,0.029981038805428344,25,0.5084109730848861,0.5485248447204969,0.5032026397515529,0.5694014447884417,0.539280185758514,0.5337640176207784,0.024880156861348687
39,0.054172706604003903,0.007382087468666042,0.0008324623107910156,0.00010518314375428545,0.001,"(25, 25)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 2}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.48958333333333337,0.5000000000000001,0.49792861695347346,0.004157677116998474,53,0.5,0.5,0.5,0.5938951238390093,0.5000000000000001,0.5187790247678018,0.037558049535603724
40,0.03306875228881836,0.0034381292260415195,0.0006737709045410156,1.635697416682105e-05,0.001,"(25, 25)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 3}",0.6049382716049381,0.6612654320987652,0.7129629629629629,0.5520833333333334,0.8020833333333335,0.6666268323773104,0.08636237744585913,5,0.6914466873706003,0.6852355072463768,0.6607466356107661,0.6606198400412796,0.6483810629514963,0.6692859466441039,0.016312708614633097
41,0.03209390640258789,0.008006750161017373,0.00066375732421875,2.0472369084805737e-05,0.001,"(25, 25)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 4}",0.5717592592592591,0.5995370370370368,0.5054012345679011,0.46875000000000006,0.5208333333333334,0.5334032646413143,0.04683478583685335,22,0.5239712732919254,0.5245212215320911,0.5287267080745341,0.5466008771929826,0.5333623581011352,0.5314364876385337,0.008301336319496855
42,0.05596814155578613,0.00043138985184836877,0.0009524822235107422,6.464353868820488e-05,0.001,"(100, 25, 100)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 2}",0.5439814814814812,0.5756172839506171,0.5941358024691358,0.4979166666666668,0.6270833333333333,0.56776697825933,0.043993356221352045,17,0.6028079710144927,0.6220885093167701,0.5777691511387163,0.5929115067079463,0.554905185758514,0.5900964647872879,0.02273053693262428
43,0.05815253257751465,0.004240731104264906,0.0009815216064453125,6.140218588679491e-05,0.001,"(100, 25, 100)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 3}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,41,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
44,0.06781539916992188,0.0030564592126481062,0.0011953353881835938,0.00016638867607490985,0.001,"(100, 25, 100)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 4}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,41,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
45,0.04869365692138672,0.0011157900960685058,0.0008228302001953125,0.00013439216906070011,0.0001,"(50, 50)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 2}",0.5054012345679011,0.48842592592592565,0.4999999999999999,0.4937500000000001,0.5000000000000001,0.49751788116988876,0.005861573542449003,56,0.47754917184265006,0.48020186335403725,0.5,0.5208333333333333,0.5036603457172343,0.49644894284945096,0.016002385907846323
46,0.06319026947021485,0.018660742754931906,0.0007624626159667969,2.9555057925002693e-05,0.0001,"(50, 50)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 3}",0.48765432098765404,0.5563271604938269,0.47530864197530853,0.5166666666666667,0.5208333333333334,0.5113297570993555,0.028340009404283335,29,0.49854425465838514,0.5932971014492754,0.5010998964803313,0.6105037409700724,0.5385706914344686,0.5484031369985066,0.04624312869007966
47,0.03852405548095703,0.0011868124991503983,0.0007936954498291016,7.221383512636668e-05,0.0001,"(50, 50)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 4}",0.4999999999999997,0.4999999999999997,0.5293209876543209,0.4937500000000001,0.5000000000000001,0.5046437929325118,0.012601764436322918,37,0.500097049689441,0.5052083333333334,0.49534161490683226,0.5208333333333333,0.5000000000000001,0.504296066252588,0.008838365889396372
48,0.01982879638671875,0.0019220803866293905,0.0007894039154052734,0.00012608723220198915,0.0001,"(50,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 2}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,41,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
49,0.018952274322509767,0.0013766356194849269,0.000759124755859375,0.00017750419330358726,0.0001,"(50,)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 3}",0.520833333333333,0.4999999999999997,0.5501543209876543,0.48750000000000004,0.4937500000000001,0.5105233340414984,0.02280899888952661,33,0.5036555383022774,0.5229360766045549,0.5088638716356108,0.5183017285861713,0.5167537409700722,0.5141021912197374,0.006917758457853059
50,0.06659331321716308,0.00793041758404059,0.0008100509643554687,0.00020818912375811287,0.0001,"(50,)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 4}",0.5108024691358022,0.5964506172839504,0.5462962962962962,0.5541666666666667,0.6687500000000001,0.5751549111252743,0.054029789013275924,13,0.5855331262939958,0.6460274327122154,0.5553830227743272,0.6596362229102167,0.5878482972136223,0.6068856203808755,0.03946029340265245
51,0.03473644256591797,0.004715674390585116,0.0006734848022460938,5.7833565819963494e-05,0.0001,"(25,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 2}",0.6766975308641974,0.7415123456790123,0.6875,0.5375000000000001,0.7687500000000002,0.6825038949082927,0.07981911528317703,1,0.7424624741200828,0.7247347308488613,0.5610442546583851,0.6738583591331269,0.7252644478844169,0.6854728533289747,0.0663175022812494
52,0.03373661041259766,0.0024717110064662083,0.0006166934967041015,7.389591456531721e-06,0.0001,"(25,)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 3}",0.5578703703703701,0.6365740740740738,0.6774691358024689,0.5687500000000001,0.76875,0.6417799730897245,0.07707818830386025,9,0.6517210144927535,0.6499741200828157,0.6388134057971016,0.6706172600619196,0.6327560629514963,0.6487763726772174,0.012984921322695662
53,0.024120426177978514,0.00538334372962108,0.0006368160247802734,3.8204447840176146e-05,0.0001,"(25,)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 4}",0.520833333333333,0.4629629629629627,0.556327160493827,0.5166666666666667,0.5083333333333334,0.513026697825933,0.029981038805428344,25,0.5084109730848861,0.5485248447204969,0.5032026397515529,0.5694014447884417,0.539280185758514,0.5337640176207784,0.024880156861348687
54,0.047647523880004886,0.0012553769247706432,0.0006672382354736328,2.132139375683917e-05,0.0001,"(25, 25)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 2}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.48958333333333337,0.5000000000000001,0.49792861695347346,0.004157677116998474,53,0.5,0.5,0.5,0.5938951238390093,0.5000000000000001,0.5187790247678018,0.037558049535603724
55,0.031620025634765625,0.0034549228416680474,0.0006785869598388671,2.7592931108685795e-05,0.0001,"(25, 25)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 3}",0.6049382716049381,0.6612654320987652,0.7129629629629629,0.5520833333333334,0.8020833333333335,0.6666268323773104,0.08636237744585913,5,0.6914466873706003,0.6852355072463768,0.6607466356107661,0.6606198400412796,0.6483810629514963,0.6692859466441039,0.016312708614633097
56,0.030742692947387695,0.008034456921853254,0.0006542682647705078,9.267585023183034e-06,0.0001,"(25, 25)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 4}",0.5717592592592591,0.5995370370370368,0.5054012345679011,0.46875000000000006,0.5208333333333334,0.5334032646413143,0.04683478583685335,22,0.5239712732919254,0.5245212215320911,0.5287267080745341,0.5466008771929826,0.5333623581011352,0.5314364876385337,0.008301336319496855
57,0.05656580924987793,0.0006994378770313506,0.0009648799896240234,6.921090544607261e-05,0.0001,"(100, 25, 100)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 2}",0.5439814814814812,0.5694444444444442,0.5941358024691358,0.4979166666666668,0.6270833333333333,0.5665276892571346,0.04384144034456399,19,0.6028079710144927,0.6220885093167701,0.5777691511387163,0.5929115067079463,0.554905185758514,0.5900964647872879,0.02273053693262428
58,0.0525874137878418,0.0008658179100360286,0.0009661674499511719,7.916999007931502e-05,0.0001,"(100, 25, 100)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 3}",0.4999999999999997,0.4999999999999997,0.4999999999999999,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.7534017153717175e-16,41,0.5,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.021666937153402e-17
