,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__activation,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.4245259761810303,0.001323088965618174,0.10551304817199707,0.0013680927202751004,logistic,1.0,3,0.3,"{'NN__activation': 'logistic', 'NN__alpha': 1.0, 'NN__hidden_layer_sizes': 3, 'NN__learning_rate_init': 0.3}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,1,0.4999821785001426,0.5,0.5,0.5000000000000001,0.5,0.49999643570002855,7.128599942973768e-06
