,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.030239152908325195,0.004667705296309376,0.0007573604583740234,0.0001297425276529413,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 2}",0.5000000000000001,0.5,0.5,0.5000000000000002,0.5,0.5000000000000001,9.915348612806398e-17,119,0.5,0.5,0.5000000000000001,0.5,0.5,0.5,4.965068306494546e-17
1,0.02870011329650879,0.0015207478485492773,0.0006888866424560547,1.9079803374383634e-05,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 3}",0.5000000000000001,0.5,0.5,0.5000000000000002,0.5,0.5000000000000001,9.915348612806398e-17,119,0.5,0.5,0.5000000000000001,0.5,0.5,0.5,4.965068306494546e-17
2,0.04101715087890625,0.007822476848224225,0.000798797607421875,8.695797270616374e-05,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 4}",0.5000000000000001,0.5268847006651884,0.5,0.525872093023256,0.5,0.5105537697082649,0.012929640577925474,25,0.5069072606553866,0.5121010923109873,0.5000000000000001,0.5353262786596119,0.5,0.5108669263251971,0.013050993908746733
3,0.029691600799560548,0.0011373560700030708,0.0007341861724853516,4.7051192291014384e-05,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 5}",0.5000000000000001,0.5,0.5,0.5000000000000002,0.5,0.5000000000000001,9.915348612806398e-17,119,0.5,0.5,0.5000000000000001,0.5,0.5,0.5,4.965068306494546e-17
4,0.04167985916137695,0.010198094117175305,0.0006826877593994141,1.2879547300133046e-05,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 6}",0.5277161862527717,0.5,0.5,0.4889534883720932,0.4546511627906977,0.4944644330428506,0.023565767468781657,353,0.4953237666880845,0.5,0.5000000000000001,0.5566137566137566,0.5241975308641974,0.5152270108332078,0.023035606357375508
5,0.041286897659301755,0.011838591330069375,0.0006806373596191407,2.9728569323586973e-05,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 7}",0.5277161862527717,0.5,0.5,0.4889534883720932,0.4546511627906977,0.4944644330428506,0.023565767468781657,353,0.4953237666880845,0.5,0.5000000000000001,0.5566137566137566,0.5241975308641974,0.5152270108332078,0.023035606357375508
6,0.04364795684814453,0.011154764116183546,0.000733041763305664,0.00011210923283919764,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 8}",0.5277161862527717,0.5,0.5,0.4889534883720932,0.4546511627906977,0.4944644330428506,0.023565767468781657,353,0.4953237666880845,0.5,0.5000000000000001,0.5566137566137566,0.5241975308641974,0.5152270108332078,0.023035606357375508
7,0.04303927421569824,0.011063250748265755,0.0007366180419921875,0.00010386544431251042,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 9}",0.5277161862527717,0.5,0.5,0.4889534883720932,0.4546511627906977,0.4944644330428506,0.023565767468781657,353,0.4953237666880845,0.5,0.5000000000000001,0.5566137566137566,0.5241975308641974,0.5152270108332078,0.023035606357375508
8,0.04561018943786621,0.013286640379241745,0.000850057601928711,0.00013651437283550595,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 10}",0.5277161862527717,0.5,0.5,0.4889534883720932,0.4546511627906977,0.4944644330428506,0.023565767468781657,353,0.4953237666880845,0.5,0.5000000000000001,0.5566137566137566,0.5241975308641974,0.5152270108332078,0.023035606357375508
9,0.04703259468078613,0.009659732934492163,0.0007322311401367187,8.100022013201131e-05,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 15}",0.5277161862527717,0.5,0.5,0.4889534883720932,0.4546511627906977,0.4944644330428506,0.023565767468781657,353,0.4953237666880845,0.5,0.5000000000000001,0.5566137566137566,0.5241975308641974,0.5152270108332078,0.023035606357375508
10,0.05241551399230957,0.013066531151753328,0.0008732318878173828,0.0002191897858319261,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 20}",0.5277161862527717,0.5,0.5,0.4889534883720932,0.4546511627906977,0.4944644330428506,0.023565767468781657,353,0.4953237666880845,0.5,0.5000000000000001,0.5566137566137566,0.5241975308641974,0.5152270108332078,0.023035606357375508
11,0.04525666236877442,0.014572052183289193,0.0007450103759765625,3.9300003309545156e-05,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 25}",0.5277161862527717,0.5,0.5,0.4889534883720932,0.4546511627906977,0.4944644330428506,0.023565767468781657,353,0.4953237666880845,0.5,0.5000000000000001,0.5566137566137566,0.5241975308641974,0.5152270108332078,0.023035606357375508
